1.4581e-14,0,0,0,0,-3.4694e-18,619.49
0.040486,0.1496,0.046537,-0.00041811,0.00023088,-0.00020437,620.78
0.0098994,0.064369,0.010719,-0.0001077,4.4215e-05,-0.00016586,621.13
0.033072,0.15649,0.010804,0.00011152,-8.17e-05,-8.9116e-05,622.03
0.030994,0.058267,-0.01506,0.00041424,4.0736e-05,-5.5908e-05,620.18
0.01764,0.15627,0.033221,-0.00026155,0.00031726,0.00017519,619.91
-0.0029029,0.011716,-0.035162,-0.00021437,-0.00018199,-8.3776e-05,619.76
0.043365,0.16967,0.0351,-0.00057071,0.00016683,0.00015262,619.79
-0.0035507,0.013437,0.00125,2.3267e-05,0.00040966,0.00010835,619.46
0.0094007,0.12903,0.03164,-0.00048272,0.0004432,0.0003356,621.26
0.0090772,0.061321,0.00087381,0.00021676,0.00054142,0.00024496,620.69
0.0017746,0.13811,0.04052,-0.00015358,0.00040483,0.00014258,620.63
0.0038397,0.066271,0.015245,0.00058669,0.00028994,0.00012868,619.73
0.0092414,0.10667,0.037082,-0.00023247,0.00046454,0.00045709,619.74
0.0027211,0.051016,0.047573,0.0001724,0.000602,0.00012564,617.81
-0.010482,0.081295,0.041771,-0.00029769,0.00045757,0.00022157,619.42
-0.0024306,0.075224,0.011686,-9.4256e-05,0.00066229,0.00014852,618.67
0.0063251,0.057961,0.0059848,-0.00035429,0.00051605,0.00029296,618.44
0.021591,0.10281,0.027054,-1.165e-05,0.00073811,0.0002868,618.9
-0.00045449,0.051303,-0.018151,4.0373e-05,0.0003235,0.00033678,619.62
0.0086512,0.16854,0.021075,-0.00028266,0.00071582,0.00033249,619.34
-0.024736,0.018184,-0.018896,-1.1594e-05,0.00039795,0.00048889,619.01
0.011966,0.15471,0.023906,-0.00074609,0.00070785,0.00044724,619.44
-0.031575,0.0030127,-0.024836,0.00019661,0.00076841,0.00060238,619.4
0.0012432,0.10885,-0.0076284,-0.00084591,0.00094598,0.0005779,619.61
-0.039679,0.034958,-0.011064,-0.00024649,0.00054206,0.00032055,618.87
0.026544,0.091121,-0.038634,-4.0652e-06,0.00052061,0.00016137,620.12
0.0051883,0.10527,0.018651,0.00045734,0.00043981,6.7317e-05,622.11
-0.0070592,0.04459,0.0032616,0.00067263,0.00021698,0.0002149,622.05
0.010912,0.07552,-0.025246,-0.00032497,0.00012089,0.00055504,621.02
0.026607,0.094332,0.027683,-0.00018566,8.8157e-05,0.00030107,620.4
-0.0067318,0.0086884,-0.059366,-0.00027753,-0.00017853,0.00040253,619.95
0.030056,0.12815,0.025175,-0.00054184,-0.00011119,0.00042109,619.89
0.0029623,0.00067903,-0.022488,0.00048273,-0.00013434,0.00039374,618.89
0.013056,0.13446,0.025198,5.9999e-05,-0.00022942,0.00031352,621.45
0.028687,0.067867,-0.016544,0.00046782,-7.3971e-05,0.00035404,620.7
-0.007316,0.094166,-0.033865,-8.2563e-05,-0.00029609,0.00051537,621.31
0.046454,0.12428,0.011141,-0.00023212,-0.00031777,0.00034666,620.64
0.017932,0.00079033,-0.052549,0.00023741,6.6263e-05,0.00060328,620.16
0.012543,0.11432,0.0031731,-0.00083912,2.3128e-05,0.00057301,619.95
0.027425,0.0083984,-0.01209,-0.00010682,1.8205e-05,0.0002192,618.79
0.020406,0.064107,-0.0086152,-0.00042383,-0.00029175,0.00035026,620.52
0.04667,0.079546,0.0064876,-0.00047574,-0.00072744,9.7467e-05,620.88
0.016601,0.050441,-0.064887,-0.00066661,-0.00078206,0.00035014,622.07
0.065634,0.16896,0.017559,-0.0010471,-0.0010067,0.00016926,621.5
0.03241,0.043178,-0.042395,-0.00045872,-0.0011229,5.8813e-05,620.27
0.044745,0.14622,0.017086,-0.0011642,-0.0011393,0.00010431,619.39
0.035691,0.022228,-0.0033332,-0.00020035,-0.0010666,-7.0419e-05,618.72
0.035221,0.076685,-0.007174,-0.0012885,-0.0012178,0.00012797,620.83
0.053009,0.095119,0.0066407,-0.00047464,-0.0017759,2.0493e-05,620.21
0.049016,0.029901,-0.0015826,-0.0001584,-0.001761,8.9984e-05,621.13
0.0409,0.1476,0.039748,-0.0009398,-0.0015885,-3.3987e-05,620.59
-0.025192,0.0085009,-0.07304,0.0010943,0.0014151,0.00036944,621.69
-0.012316,0.14672,-0.03453,0.00029199,0.0013475,0.00043197,621.01
-0.016896,0.043305,-0.053367,0.00071416,0.00095224,0.0003227,619.66
0.0036281,0.04108,-0.071639,0.00039564,0.0013167,0.00047469,619.48
-0.010882,0.057873,-0.021808,0.00034301,0.0012473,0.00022065,619.21
0.0067715,-0.024084,-0.081588,0.00054676,0.00058939,0.00016918,619.55
0.014186,0.12709,-0.00066679,-4.5728e-05,0.0005959,0.00018907,621.98
-0.012776,0.015901,-0.11591,0.00075556,0.00013371,0.00017902,622.83
0.028269,0.12094,-0.076251,0.0003919,0.00024214,0.00046536,622.91
0.020279,0.1028,-0.058752,0.00073053,0.00033784,0.00031114,621.74
-0.0052752,0.010102,-0.10011,0.00060507,-0.0001034,0.00041973,621.07
0.044547,0.11031,-0.026027,-0.00034415,0.00012685,0.00032509,620.6
0.022322,-0.024047,-0.08487,0.00078696,5.548e-06,0.00018,620.07
0.025945,0.069625,-0.04917,-0.00012958,-9.3273e-05,0.00031598,619.58
0.031969,0.068839,-0.032213,0.00062401,-0.00026474,0.00029869,620.38
0.00028758,0.045485,-0.085453,0.00045729,-0.00050315,0.00037848,621.73
0.031134,0.14917,-0.027916,0.0001502,-0.00036762,0.00038874,622.16
0.0028386,0.037677,-0.11105,0.00081971,-0.00065661,0.0003735,621.52
0.041908,0.13349,-0.045218,-2.9402e-05,-0.00016675,0.00047553,620.22
-0.0089114,-0.0063024,-0.08037,0.00043523,-0.00034108,0.00042597,618.93
0.021656,0.078112,-0.043829,-0.00027228,-0.00042975,0.00057951,620.85
-0.0076997,0.039105,-0.10611,0.00026506,-0.00042313,0.00057806,621.88
0.001621,0.077252,-0.091729,0.0002378,-0.00044761,0.00080802,623.58
0.011104,0.12416,-0.081327,8.7693e-05,-0.00026437,0.00054429,622.35
-0.0075664,0.011711,-0.12956,0.0012366,-0.00065947,0.00063376,622.92
0.034878,0.13179,-0.073725,-3.8048e-05,-0.0005265,0.00072164,622.9
-0.0054725,0.026466,-0.11659,0.00049875,-0.00057496,0.00048986,621.16
0.023204,0.047442,-0.083927,-0.00012504,-0.00070504,0.00059419,621.21
0.027717,0.086854,-0.072332,-0.00029262,-0.00064264,0.0004427,620.7
0.0049408,0.012723,-0.12998,-0.00022841,-0.00081886,0.00054381,622.01
0.023179,0.14336,-0.042685,-0.00088693,-0.00039251,0.00037566,622.51
0.0082172,0.035063,-0.13333,-0.00033842,-0.00071618,0.0003967,622.42
0.027347,0.13658,-0.095069,-0.00080415,-0.00049938,0.00079581,623.03
0.037045,0.13378,-0.015337,-0.0007114,-0.00080057,0.00050655,622.32
0.012453,0.0033595,-0.11116,-0.00026715,-0.0010261,0.00084591,622.44
0.036449,0.13921,-0.090082,-0.0012601,-0.00094915,0.00090693,621.93
0.038241,0.063499,-0.058773,-0.00088413,-0.0010521,0.00037363,620.32
0.020439,0.040064,-0.11523,-0.00081925,-0.0014756,0.00056216,621.31
0.049138,0.13381,-0.038288,-0.00099729,-0.0013562,0.00049776,621.57
0.040378,0.035661,-0.13633,-0.00011135,-0.0015653,0.00048035,622.26
0.042094,0.15878,-0.068326,-0.00085623,-0.0013288,0.00063932,622.07
0.019347,0.06377,-0.1016,-0.00025232,-0.0015889,0.0005312,621.41
0.043867,0.062602,-0.14366,-0.0011541,-0.0016273,0.00080991,621.28
0.06034,0.096013,-0.050933,-0.001534,-0.0014469,0.00052038,620.08
0.032663,-6.2656e-05,-0.15776,-0.0010849,-0.0016994,0.00049013,620.15
0.058089,0.10052,-0.1014,-0.0015446,-0.0016687,0.00081537,620.92
0.038567,0.088059,-0.065658,-0.0016061,-0.0017804,0.00049433,621.52
0.011246,0.032696,-0.1638,-0.00086353,-0.0016074,0.00074138,623.68
-0.0083339,0.145,0.059845,0.00032469,0.001762,0.00042299,623.85
-0.05116,0.042742,0.039815,0.00060162,0.001729,0.00022017,622.01
-0.0293,0.024093,0.034907,0.00064609,0.0017109,0.00052277,622.57
0.012397,0.072645,0.087507,-5.8752e-05,0.0017103,0.00038783,622.42
-0.014313,-0.03359,0.030513,0.00090304,0.0016567,0.00034588,622.53
-0.018862,0.081353,0.037693,9.114e-05,0.0016913,0.00046956,623.03
-0.0064832,0.059746,0.06473,0.00035646,0.0018337,0.00038922,623.83
-0.033067,0.01298,-0.045241,0.00096503,0.0015198,0.00056753,624.38
-0.007375,0.14852,0.066884,0.00042976,0.0019684,0.00056742,623.16
-0.038044,0.027683,0.0045372,0.00111,0.0014078,0.00045929,621.76
-0.0010451,0.045526,0.026525,0.00029941,0.0018124,0.00075123,621.43
-0.046134,0.052542,0.043434,-0.00037491,0.0019143,0.00080581,620.2
-0.026622,-0.0051516,-0.018454,9.5841e-06,0.0015265,0.00069151,620.51
-0.026418,0.098767,0.048952,-0.00079216,0.0019603,0.00069502,621.38
-0.053573,0.026471,-0.0062024,0.00015625,0.0017719,0.00067928,623.14
-0.041223,0.074845,-0.02757,0.00019622,0.0012051,0.00093282,624.34
-0.014965,0.11764,0.035773,-0.00023748,0.0015446,0.00092518,623.37
-0.039119,0.0055066,-0.032558,0.001036,0.0011014,0.0010345,623.5
0.00033009,0.081957,0.018265,-0.0002504,0.0012808,0.0010747,622.1
-0.023844,-0.0042257,0.0031995,0.00057623,0.0011315,0.00077475,621.46
0.021943,0.025867,-0.010979,0.00015027,0.00073711,0.00080552,621.89
0.0014112,0.075619,0.038689,-0.00031398,0.0016076,0.00069221,621.47
-0.0292,-0.0019892,-0.055583,0.00070639,0.00087163,0.00063412,623.42
0.0085242,0.11377,0.0012524,-9.023e-05,0.0013635,0.0009535,624.85
-0.021742,0.098737,-0.0066755,0.00037734,0.001182,0.00067924,623.37
-0.014948,0.017385,-0.073417,0.00072291,0.0010893,0.00086405,624.94
-0.0054526,0.086113,-0.022205,-0.00039403,0.00083541,0.00091992,623.56
0.012197,0.039108,-0.0073692,-0.00016779,0.00080954,0.00053952,622.42
-0.022821,-0.0060836,-0.053973,0.00075399,0.0004096,0.0004777,622.04
0.027675,0.092218,0.024967,-0.00079623,0.00037685,0.00049486,621.05
-0.010705,0.03357,-0.010968,-0.00040709,0.00049392,0.0004158,622.16
0.0013142,0.048917,-0.075863,0.00016142,-0.00018441,0.00072383,624.83
0.032251,0.11651,0.0052174,-0.00057422,0.00020778,0.00071986,624.53
-0.011046,0.029056,-0.10829,0.00068407,-0.0003467,0.00069601,624.58
0.027758,0.095446,-0.050939,-0.00048391,1.7538e-05,0.00093968,623.19
0.00057496,0.046067,-0.014198,-0.00045421,0.00038905,0.00078891,622.09
-0.0087217,-0.0056319,-0.087338,3.9231e-05,8.3294e-05,0.00089551,622.14
0.0092682,0.090766,0.0071911,-0.00069255,0.00040891,0.00075271,622.2
-0.016894,0.052774,-0.018391,7.8765e-05,0.00015461,0.00070701,623.88
-0.0065866,0.0147,-0.089299,0.00079349,-0.0002929,0.0010414,625
0.01485,0.15537,-0.0046533,-0.00059852,0.00019775,0.0011334,623.73
-0.024628,0.040492,-0.038972,0.00060112,-7.1002e-05,0.00088983,624.24
-0.0068808,0.088438,-0.074669,-0.00032303,-0.0003286,0.00096663,623.96
0.032405,0.079028,-0.0063606,-4.9164e-05,-0.00038804,0.0010623,622.76
-0.0046457,-0.017806,-0.096851,0.00033059,-0.00077426,0.00093574,622.26
0.030945,0.084557,-0.011049,-0.00059936,-0.00040638,0.00089945,622.43
0.0085643,0.064158,-0.019021,-0.00031,-0.00068652,0.00066137,622.49
-0.00028399,0.026359,-0.094731,0.00018525,-0.00071211,0.00082193,623.51
0.040047,0.10821,0.011138,-0.0002269,-0.00057254,0.00095248,623.73
0.006161,0.025207,-0.048836,0.00045503,-0.00081423,0.00085954,624.04
0.01361,0.033198,-0.077252,0.0001747,-0.00077922,0.00094972,624.19
0.045994,0.087959,0.017516,-0.00016333,-0.00041224,0.00091815,622.96
-0.0046401,-0.013399,-0.065636,-8.5515e-05,-0.00069109,0.00068109,623.12
0.014314,0.031926,-0.085881,0.00035028,-0.00081594,0.00074623,623.45
0.02367,0.094998,0.0025293,-0.00043629,-0.00077769,0.00069319,623.14
0.012755,0.026655,-0.094819,0.00039518,-0.00078668,0.00069857,624.78
0.020842,0.098826,-0.054889,3.4876e-05,-0.00087606,0.00084642,625.41
0.024796,0.12641,-0.034656,-0.0003132,-0.00066701,0.00084044,623.9
0.024611,-0.026099,-0.098021,0.00033186,-0.0009307,0.00083097,623.28
0.040554,0.060055,-0.01955,-0.00052841,-0.00076748,0.00085054,622.06
0.021752,0.028178,-0.023842,-0.00051269,-0.00081927,0.00052,622.26
0.021789,0.0051974,-0.073306,6.0302e-05,-0.00099198,0.00053835,623.89
0.030703,0.10785,-0.016167,-0.00089334,-0.0011807,0.00065119,623.87
0.020808,0.025834,-0.092212,-5.7701e-05,-0.0011263,0.00067689,624.24
-0.016539,0.067832,0.025965,-0.0011826,0.0021677,0.00031013,624.41
-0.025027,0.10979,0.0303,-0.0015811,0.0021647,0.00022671,623.92
-0.031986,0.023352,-0.031237,-0.00051258,0.0018543,0.00031203,624.46
-0.031093,0.12222,0.029285,-0.0017921,0.0021022,0.00042201,624.25
-0.029899,0.029357,-0.01357,-0.00095668,0.0020839,0.00031586,624.65
-0.046883,0.047451,-0.063764,-0.00037183,0.0020082,0.00031756,624.61
-0.010571,0.12176,0.042426,-0.0016189,0.0019268,0.00014947,624.01
-0.0049078,0.055623,0.042763,-0.0010289,0.0025047,8.0319e-06,624.94
-0.049187,0.01758,-0.092389,-0.000125,0.0024417,0.00052198,628.13
-0.019917,0.14566,-0.023961,-0.0010685,0.001936,0.00056185,627.82
-0.0016446,0.09533,0.075642,-0.00098269,0.0023342,0.00034731,625.07
-0.035797,0.034825,0.0078442,-0.00051262,0.002427,0.00023358,624.09
-0.037249,-0.0058448,-0.058183,-0.00036213,0.0025314,0.00038426,622.29
-0.050182,0.11329,0.04098,-0.0013621,0.0023297,0.00022213,621.7
-0.023336,0.059102,0.045953,-0.00065424,0.0022428,8.6879e-05,623
-0.05159,0.021001,-0.050642,0.00016868,0.001855,0.00031957,625.11
-0.020544,0.13896,0.00025899,-0.0011467,0.0014289,0.00019638,624.1
-0.016015,0.061606,0.031021,-0.00069364,0.001719,7.5016e-05,623.22
-0.040655,0.024114,-0.046761,5.1451e-05,0.0016323,0.00024936,622.56
-0.0019236,0.078155,0.038797,-0.0013278,0.0014683,9.1394e-05,621.15
-0.0051812,-0.0024567,-0.011342,-0.0012031,0.0020093,-0.00014695,621.34
-0.011565,0.040506,-0.070972,-0.00080454,0.0017724,0.00013675,622.82
-0.022538,0.1149,0.0092632,-0.0014432,0.0014346,9.7313e-06,623.05
-0.0043339,0.041649,-0.029783,-0.00091411,0.0015589,-2.3081e-05,624.72
-0.027811,0.079381,-0.11213,-0.0006475,0.0010734,0.00023702,624.85
0.013916,0.15551,0.00070825,-0.0016237,0.001377,0.00025401,623.37
-0.02499,0.03173,-0.052135,-0.0009426,0.0013278,0.00019265,623
-0.0059424,0.043579,-0.084903,-0.0012204,0.0010522,0.0001556,622.43
-0.0057794,0.10116,-0.0014821,-0.0018108,0.0017351,0.000166,621.77
-0.041195,0.016774,-0.099794,-0.0010854,0.0014395,1.351e-05,622.82
-0.013766,0.089026,-0.047696,-0.0014688,0.001315,0.00020082,623.78
0.0052931,0.079294,0.0035063,-0.0015125,0.0012776,-1.6419e-06,624.4
-0.013514,0.013775,-0.13813,-0.00084178,0.0014569,0.00011894,624.79
0.006151,0.11181,-0.060786,-0.0012361,0.001314,9.5777e-05,624.94
0.019365,0.069966,-0.016703,-0.0012137,0.0018456,6.5059e-05,624.16
-0.03756,-0.0047321,-0.1173,-0.00079365,0.0020754,8.6452e-05,624.66
-0.0084205,0.099797,-0.07649,-0.001666,0.0014233,0.00026177,624.79
0.021322,0.077302,0.0037687,-0.0023773,0.0020015,-8.6329e-05,623.53
-0.018276,0.039266,-0.088734,-0.00086279,0.0024557,0.00012241,624.43
-0.036373,0.11954,-0.041663,-0.001903,0.001982,0.00022465,623.92
-0.01218,0.10489,0.0016263,-0.0017209,0.0017302,9.7518e-06,624.08
-0.013394,0.044901,-0.082125,-0.00084373,0.0021047,0.00018119,625.49
-0.013074,0.13174,-0.023655,-0.0020166,0.0016651,0.00014113,624.04
-0.0097266,0.006701,-0.067075,-0.0012127,0.0022393,6.7021e-05,625.06
-0.017806,0.021481,-0.12499,-0.0015454,0.0020462,0.00031337,626.24
-0.029486,0.15043,-0.021592,-0.0025956,0.001991,9.1919e-05,625.19
-0.026653,0.02621,-0.058596,-0.001067,0.0018734,0.00010492,625.7
-0.036644,0.081788,-0.079848,-0.0011142,0.0017214,0.00022568,625.45
-0.022748,0.11749,-0.022865,-0.0020187,0.0017407,1.0115e-05,625.03
-0.030527,0.038291,-0.10151,-0.0012562,0.0017405,0.00014726,625.88
-0.014426,0.1251,-0.05444,-0.0020887,0.0016196,0.00031308,626.17
-0.018583,0.037707,-0.10383,-0.0015456,0.0016396,0.00022428,624.54
-0.014106,0.036845,-0.087682,-0.0018531,0.0016765,0.00031981,624.42
-0.011859,0.10382,0.0060556,-0.002179,0.0018557,0.00016714,622.94
-0.02328,0.011702,-0.102,-0.0010523,0.0016867,0.00013548,624.15
-0.020115,0.13341,-0.010567,-0.002032,0.0017576,0.0004054,624.16
-0.032936,0.042445,-0.038935,-0.0010857,0.0016803,0.00017694,623.07
-0.01148,0.050861,-0.091981,-0.0014626,0.0014614,0.00016842,623.17
-0.0032668,0.10361,0.0020835,-0.0018283,0.0016464,0.00027876,622.08
-0.001834,-0.071625,-0.0094275,0.0021579,-4.6834e-05,0.00061938,623.82
0.015325,0.082801,-0.0058189,-0.0026449,0.001249,0.0010106,623.86
-0.015194,0.058011,0.047172,-0.0025798,0.0013966,0.00089398,622.88
-0.02478,0.055061,-0.019037,-0.0012998,0.0009009,0.00078784,624.37
-0.01138,0.12615,0.018591,-0.0019966,0.00097041,0.00092847,624.93
-0.0083617,0.021542,-0.062454,0.0015728,0.00026371,0.00047586,625.27
-0.01174,0.037279,-0.10459,0.0020617,3.1253e-05,0.00053213,625.3
0.010901,0.081731,-0.055479,0.00030448,0.00039132,0.00042064,624.29
-0.0031207,-0.044891,-0.085976,0.001482,0.00035085,0.0004332,624.74
-0.0030337,-0.023798,-0.11479,0.0016478,0.00041871,0.00054929,623.61
0.0017322,0.02774,-0.065762,0.00047364,0.00045079,0.00019405,622.28
0.0006306,0.024911,-0.035187,0.00053677,0.00073477,0.00035589,624.92
-0.019183,0.0022164,-0.13579,0.0017753,0.00018451,0.00056288,628.1
0.014259,0.089515,-0.10559,0.0007233,0.00019512,0.00083414,627.51
0.0056427,0.031593,-0.088148,0.001345,0.00019843,0.00068684,625.44
-0.0028662,-0.024117,-0.115,0.0015471,0.00019819,0.00041724,624.24
0.018822,0.04967,-0.042233,0.00086467,0.00048258,0.00034499,623.28
0.0030732,-0.015466,-0.08563,0.0011492,0.00071439,0.0002412,623.44
-0.025262,0.0010158,-0.12703,0.0012456,0.00051374,0.00030612,624.52
0.015378,0.061841,-0.056596,0.00034859,0.00059678,0.00051473,626.05
-0.0010921,-0.015949,-0.12261,0.0011506,0.00068235,0.00044997,627.62
0.014569,0.035623,-0.15549,0.0014924,0.00055169,0.0007326,627.74
0.016004,0.10837,-0.074421,0.0006946,0.00053717,0.00047755,626.02
0.021155,-0.030695,-0.14709,0.0010476,0.00049051,0.00029825,626.04
-0.00074382,-0.0016831,-0.16289,0.0011776,0.00054835,0.00066741,625.63
-0.0025836,0.07161,-0.084329,0.00039035,0.0005412,0.0004723,625.09
0.0090908,-0.011091,-0.14555,0.0011411,0.00060867,0.00027331,626.06
-0.010805,0.037478,-0.17488,0.0013994,0.00027837,0.00054135,626.93
0.027438,0.091737,-0.084741,0.00015385,0.00057192,0.00041492,625.5
0.0022512,-0.0041946,-0.13697,0.00096038,0.00021287,0.0003099,626.64
0.028966,0.0037025,-0.21019,0.00093084,-0.00016082,0.00066999,626.61
0.031374,0.060274,-0.10414,-0.00012074,0.00026069,0.00054935,625.22
0.02566,-0.053881,-0.13458,0.00066771,0.00040638,0.00043977,625.69
0.011557,-0.012315,-0.20857,0.00073481,0.00020153,0.00055859,625.38
0.022688,0.051263,-0.083091,-0.00025398,0.00043424,0.00052375,625.07
-0.012349,-0.018369,-0.14545,0.00090335,0.00028334,0.0003941,626.07
0.0069872,0.048166,-0.17262,0.00031612,0.00027347,0.00057099,626.77
0.0043661,0.10881,-0.098871,0.00023028,0.00017361,0.00039282,626.29
-0.014792,-0.0075082,-0.19038,0.00087751,-5.7313e-05,0.00046699,626.57
0.0097792,0.025387,-0.21243,0.00063866,-1.1385e-05,0.00056201,627.09
0.015638,-0.00299,-0.23396,0.00049019,-0.00015924,0.00030712,625.72
0.054163,0.098272,-0.13293,-0.00040667,0.00048212,0.00028479,626.93
-0.022004,-0.040816,-0.2252,0.00066082,0.00049879,0.00013885,627.11
-0.0070648,0.065307,-0.19955,0.00042086,3.9101e-06,0.00019419,627
0.02402,0.051519,-0.13609,0.00065432,-0.00012521,9.6441e-05,626.98
0.0087674,-0.020996,-0.22627,0.0011461,-0.00016824,0.00042514,628.04
0.019576,0.15121,-0.15867,-0.00024845,-0.00015758,0.0005198,628.02
0.0072617,-0.0031559,-0.19889,0.00053612,-0.00074457,0.00017793,626.2
0.024899,0.046124,-0.17228,0.00014401,-0.00062187,0.00033718,624.43
0.0073649,0.045199,-0.13275,-0.00070722,-0.00030987,3.1716e-05,623.11
0.0087035,-0.031292,-0.21103,7.4704e-05,-0.00061497,-3.5516e-05,624.12
0.040092,0.11596,-0.12314,-0.0010517,-0.00032032,0.000284,626.18
0.010568,0.021841,-0.19388,-5.6653e-05,-0.00053271,0.00026811,625.22
0.033425,0.062341,-0.18513,-6.7726e-05,-0.0004375,0.00046116,625.15
0.018384,0.054224,-0.12138,-0.00060509,-0.00034409,0.00037337,623.95
0.011713,-0.033144,-0.22699,8.9528e-05,-0.00071596,0.00036054,624.21
0.034196,0.060554,-0.12389,-0.0011858,-0.00014371,0.00059704,623.74
-0.00053411,-0.069021,-0.19933,-8.4206e-06,-0.00046348,0.00061036,623.22
0.023309,0.040209,-0.18001,-0.00083893,-0.00027688,0.00075408,624.32
0.029095,0.058466,-0.1193,-0.0014133,-0.00033959,0.00072441,624.35
0.0059157,-0.018604,-0.21135,7.1245e-05,-0.0010134,0.0007798,626.32
0.039646,0.12096,-0.14591,-0.0012755,-0.0003455,0.00092258,627.44
0.017733,0.058345,-0.19175,-0.00030262,-0.00071941,0.00089029,626.54
0.011169,0.039329,-0.18656,-0.00064585,-0.00059011,0.00087651,625.88
0.0055144,0.056507,-0.12283,-0.0012181,-4.2319e-05,0.00087854,624.36
